DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,TARGET
22/2/2022 00:00:00,11.2,17,6.4,86,1022,62917.0
22/2/2022 00:15:00,11.2,18,6.4,86,1022,60843.0
22/2/2022 00:30:00,11.2,18,6.5,86,1022,60741.0
22/2/2022 00:45:00,11.1,18,6.5,85,1022,61209.0
22/2/2022 01:00:00,11.1,18,6.6,85,1022,58689.0
22/2/2022 01:15:00,11.1,18,6.6,85,1022,61768.0
22/2/2022 01:30:00,11.3,18,6.7,84,1022,59481.0
22/2/2022 01:45:00,11.3,19,6.7,84,1021,58894.0
22/2/2022 02:00:00,11.4,19,6.8,83,1021,60916.0
22/2/2022 02:15:00,11.4,19,6.8,83,1021,60875.0
22/2/2022 02:30:00,11.4,20,6.9,83,1021,61929.0
22/2/2022 02:45:00,11.4,20,6.9,82,1021,61046.0
22/2/2022 03:00:00,11.3,20,7.0,82,1021,59266.0
22/2/2022 03:15:00,11.2,20,7.0,82,1021,62403.0
22/2/2022 03:30:00,10.9,20,7.1,81,1021,62159.0
22/2/2022 03:45:00,10.5,19,7.1,81,1020,62579.0
22/2/2022 04:00:00,10.2,20,7.2,80,1020,62151.0
22/2/2022 04:15:00,10.1,19,7.2,80,1020,62852.0
22/2/2022 04:30:00,9.9,19,7.2,80,1020,62955.0
22/2/2022 04:45:00,9.9,18,7.2,81,1020,62705.0
22/2/2022 05:00:00,9.8,18,7.2,81,1020,61432.0
22/2/2022 05:15:00,9.9,18,7.1,82,1020,58779.0
22/2/2022 05:30:00,10.2,19,7.0,85,1020,59916.0
22/2/2022 05:45:00,10.5,19,6.8,87,1020,60315.0
22/2/2022 06:00:00,10.7,20,6.7,90,1020,58808.0
22/2/2022 06:15:00,10.9,20,6.6,91,1020,60067.0
22/2/2022 06:30:00,10.9,21,6.6,90,1020,57836.0
22/2/2022 06:45:00,10.9,22,6.6,90,1021,58248.0
22/2/2022 07:00:00,10.9,23,6.6,89,1021,55470.0
22/2/2022 07:15:00,10.9,23,6.7,89,1021,60859.0
22/2/2022 07:30:00,11.0,21,6.8,88,1021,61149.0
22/2/2022 07:45:00,11.0,20,6.9,87,1021,60724.0
22/2/2022 08:00:00,11.0,19,7.0,86,1021,54429.0
22/2/2022 08:15:00,11.0,19,7.1,86,1021,58174.0
22/2/2022 08:30:00,11.0,20,7.4,85,1021,57771.0
22/2/2022 08:45:00,11.0,20,7.6,85,1022,57803.0
22/2/2022 09:00:00,11.0,21,7.9,84,1022,58093.0
22/2/2022 09:15:00,10.8,21,8.2,83,1022,58606.0
22/2/2022 09:30:00,10.4,20,8.5,82,1022,58960.0
22/2/2022 09:45:00,10.0,18,8.8,81,1022,58382.0
22/2/2022 10:00:00,9.6,17,9.1,80,1022,58349.0
22/2/2022 10:15:00,9.6,16,9.3,78,1022,58208.0
22/2/2022 10:30:00,9.9,17,9.5,77,1022,59175.0
22/2/2022 10:45:00,10.4,18,9.6,76,1022,56932.0
22/2/2022 11:00:00,10.8,18,9.8,75,1022,54532.0
22/2/2022 11:15:00,11.0,19,9.9,74,1022,59298.0
22/2/2022 11:30:00,11.0,20,10.0,73,1022,58309.0
22/2/2022 11:45:00,11.1,21,10.0,73,1021,55733.0
22/2/2022 12:00:00,11.1,21,10.1,72,1021,57332.0
22/2/2022 12:15:00,11.3,21,10.1,72,1021,57311.0
22/2/2022 12:30:00,11.4,22,10.1,71,1021,56767.0
22/2/2022 12:45:00,11.5,22,10.2,71,1020,57929.0
22/2/2022 13:00:00,11.7,22,10.2,70,1020,59298.0
22/2/2022 13:15:00,11.6,22,10.1,70,1020,59378.0
22/2/2022 13:30:00,11.3,22,9.9,71,1020,58733.0
22/2/2022 13:45:00,11.2,22,9.7,72,1020,57081.0
22/2/2022 14:00:00,11.0,22,9.5,73,1020,59243.0
22/2/2022 14:15:00,10.7,21,9.4,73,1020,58975.0
22/2/2022 14:30:00,10.4,20,9.4,73,1020,56179.0
22/2/2022 14:45:00,10.1,18,9.4,73,1019,57660.0
22/2/2022 15:00:00,9.8,17,9.4,73,1019,58484.0
22/2/2022 15:15:00,9.9,18,9.3,74,1019,57626.0
22/2/2022 15:30:00,10.3,21,9.0,76,1019,58606.0
22/2/2022 15:45:00,10.7,24,8.7,78,1019,59212.0
22/2/2022 16:00:00,11.2,27,8.4,80,1019,58095.0
22/2/2022 16:15:00,11.5,28,8.2,81,1019,58740.0
22/2/2022 16:30:00,11.6,28,8.1,81,1019,59243.0
22/2/2022 16:45:00,11.6,29,8.0,82,1020,58077.0
22/2/2022 17:00:00,11.8,29,7.9,82,1020,57090.0
22/2/2022 17:15:00,11.9,29,7.8,82,1020,57889.0
22/2/2022 17:30:00,11.9,28,7.7,82,1020,59731.0
22/2/2022 17:45:00,11.8,26,7.6,82,1020,60218.0
22/2/2022 18:00:00,11.8,25,7.5,82,1020,60636.0
22/2/2022 18:15:00,11.9,25,7.4,82,1020,58707.0
22/2/2022 18:30:00,12.1,27,7.3,83,1020,60368.0
22/2/2022 18:45:00,12.3,28,7.2,84,1021,60888.0
22/2/2022 19:00:00,12.5,29,7.1,85,1021,60104.0
22/2/2022 19:15:00,12.5,29,7.0,85,1021,61718.0
22/2/2022 19:30:00,12.5,28,6.9,86,1021,59780.0
22/2/2022 19:45:00,12.5,27,6.8,87,1021,59847.0
22/2/2022 20:00:00,12.5,26,6.7,88,1021,57885.0
22/2/2022 20:15:00,12.5,25,6.6,88,1021,59562.0
22/2/2022 20:30:00,12.6,25,6.5,89,1021,59510.0
22/2/2022 20:45:00,12.7,25,6.4,90,1021,60638.0
22/2/2022 21:00:00,12.8,25,6.3,91,1021,60918.0
22/2/2022 21:15:00,12.8,25,6.2,91,1021,58107.0
22/2/2022 21:30:00,12.7,24,6.1,91,1021,58559.0
22/2/2022 21:45:00,12.7,24,6.0,92,1021,55605.0
22/2/2022 22:00:00,12.6,23,5.9,92,1021,59030.0
22/2/2022 22:15:00,12.5,23,5.9,92,1021,59168.0
22/2/2022 22:30:00,12.4,23,5.9,92,1021,57436.0
22/2/2022 22:45:00,12.4,24,5.9,92,1021,58078.0
22/2/2022 23:00:00,12.3,24,5.9,92,1021,57430.0
22/2/2022 23:15:00,12.1,24,5.9,92,1021,60070.0
22/2/2022 23:30:00,12.0,23,5.9,92,1021,57338.0
22/2/2022 23:45:00,11.9,21,5.9,92,1020,56927.0
23/2/2022 00:00:00,11.0,20,5.5,93,1021,57079.0
23/2/2022 00:15:00,10.9,18,5.5,93,1021,56488.0
23/2/2022 00:30:00,11.2,18,5.5,93,1021,57762.0
23/2/2022 00:45:00,11.5,18,5.6,92,1020,56827.0
23/2/2022 01:00:00,11.8,17,5.6,92,1020,39904.0
23/2/2022 01:15:00,11.9,17,5.6,92,1020,58652.0
23/2/2022 01:30:00,11.7,17,5.7,92,1020,57378.0
23/2/2022 01:45:00,11.6,17,5.7,92,1020,51666.0
23/2/2022 02:00:00,11.4,17,5.8,92,1020,56994.0
23/2/2022 02:15:00,11.2,17,5.8,92,1020,38145.0
23/2/2022 02:30:00,11.0,17,5.8,92,1020,57478.0
23/2/2022 02:45:00,10.8,16,5.9,92,1020,55236.0
23/2/2022 03:00:00,10.6,16,5.9,92,1020,55185.0
23/2/2022 03:15:00,10.7,17,5.9,92,1020,49407.0
23/2/2022 03:30:00,11.0,21,5.9,92,1020,55474.0
23/2/2022 03:45:00,11.6,25,6.0,91,1020,54480.0
23/2/2022 04:00:00,12.0,28,6.0,91,1020,55997.0
23/2/2022 04:15:00,12.0,28,6.0,91,1020,53416.0
23/2/2022 04:30:00,11.4,24,6.0,91,1020,51345.0
23/2/2022 04:45:00,10.9,19,5.9,91,1020,52605.0
23/2/2022 05:00:00,10.4,14,5.9,91,1020,52951.0
23/2/2022 05:15:00,10.2,12,5.9,91,1020,56962.0
23/2/2022 05:30:00,10.4,13,5.9,91,1020,56499.0
23/2/2022 05:45:00,10.4,14,5.8,91,1020,54068.0
23/2/2022 06:00:00,10.6,16,5.8,91,1020,48779.0
23/2/2022 06:15:00,10.6,14,5.8,91,1020,40584.0
23/2/2022 06:30:00,10.6,10,5.8,91,1020,46840.0
23/2/2022 06:45:00,10.6,5,5.8,91,1021,52847.0
23/2/2022 07:00:00,10.7,1,5.8,91,1021,54059.0
23/2/2022 07:15:00,10.7,3,5.8,91,1021,57460.0
23/2/2022 07:30:00,10.7,12,5.8,91,1021,56801.0
23/2/2022 07:45:00,11.1,21,5.9,91,1021,57698.0
23/2/2022 08:00:00,11.6,29,5.9,91,1021,57292.0
23/2/2022 08:15:00,11.8,31,6.0,90,1021,56384.0
23/2/2022 08:30:00,11.5,29,6.2,89,1021,54641.0
23/2/2022 08:45:00,11.3,26,6.4,87,1022,54183.0
23/2/2022 09:00:00,11.1,23,6.6,86,1022,53115.0
23/2/2022 09:15:00,10.9,22,6.8,85,1022,52810.0
23/2/2022 09:30:00,10.6,22,7.0,84,1022,53808.0
23/2/2022 09:45:00,10.3,22,7.2,83,1023,54374.0
23/2/2022 10:00:00,10.1,21,7.4,82,1023,52043.0
23/2/2022 10:15:00,10.0,22,7.5,80,1023,55703.0
23/2/2022 10:30:00,10.0,23,7.6,79,1023,61543.0
23/2/2022 10:45:00,10.0,23,7.7,78,1023,58997.0
23/2/2022 11:00:00,10.0,24,7.8,77,1023,58347.0
23/2/2022 11:15:00,10.0,26,7.7,76,1023,59857.0
23/2/2022 11:30:00,9.9,26,7.6,77,1023,68869.0
23/2/2022 11:45:00,9.8,27,7.4,77,1022,72018.0
23/2/2022 12:00:00,9.8,28,7.3,78,1022,73340.0
23/2/2022 12:15:00,9.8,29,7.2,78,1022,73663.0
23/2/2022 12:30:00,10.1,30,7.3,77,1022,68705.0
23/2/2022 12:45:00,10.4,30,7.3,77,1022,67632.0
23/2/2022 13:00:00,10.7,30,7.4,76,1022,74320.0
23/2/2022 13:15:00,11.0,31,7.6,75,1022,71820.0
23/2/2022 13:30:00,11.5,30,8.0,73,1022,68618.0
23/2/2022 13:45:00,11.9,31,8.3,70,1021,64507.0
23/2/2022 14:00:00,12.3,31,8.7,68,1021,65126.0
23/2/2022 14:15:00,12.3,31,8.9,67,1021,63875.0
23/2/2022 14:30:00,11.8,31,8.9,67,1021,57519.0
23/2/2022 14:45:00,11.3,32,8.8,66,1021,59793.0
23/2/2022 15:00:00,10.8,33,8.8,66,1021,63103.0
23/2/2022 15:15:00,10.5,33,8.8,66,1021,63049.0
23/2/2022 15:30:00,10.5,33,8.9,65,1021,54671.0
23/2/2022 15:45:00,10.4,32,8.9,65,1021,49062.0
23/2/2022 16:00:00,10.4,32,9.0,64,1021,45752.0
23/2/2022 16:15:00,10.4,33,8.8,64,1021,47242.0
23/2/2022 16:30:00,10.2,35,8.5,65,1021,45084.0
23/2/2022 16:45:00,10.0,36,8.2,66,1022,52411.0
23/2/2022 17:00:00,9.8,38,7.9,67,1022,54398.0
23/2/2022 17:15:00,9.8,38,7.6,67,1022,56883.0
23/2/2022 17:30:00,10.0,38,7.4,67,1022,58536.0
23/2/2022 17:45:00,10.1,38,7.3,68,1022,58987.0
23/2/2022 18:00:00,10.3,38,7.1,68,1022,63775.0
23/2/2022 18:15:00,10.4,37,7.0,68,1022,69087.0
23/2/2022 18:30:00,10.3,35,6.9,68,1022,67110.0
23/2/2022 18:45:00,10.2,33,6.8,69,1023,63001.0
23/2/2022 19:00:00,10.1,32,6.7,69,1023,65406.0
23/2/2022 19:15:00,10.0,31,6.7,69,1023,62535.0
23/2/2022 19:30:00,10.1,30,6.6,69,1023,68919.0
23/2/2022 19:45:00,10.1,30,6.6,68,1023,69792.0
23/2/2022 20:00:00,10.1,30,6.5,68,1023,73176.0
23/2/2022 20:15:00,10.1,29,6.5,68,1023,67160.0
23/2/2022 20:30:00,10.0,29,6.5,68,1023,68662.0
23/2/2022 20:45:00,9.9,28,6.4,67,1024,69620.0
23/2/2022 21:00:00,9.8,28,6.4,67,1024,71036.0
23/2/2022 21:15:00,9.8,27,6.4,67,1024,67993.0
23/2/2022 21:30:00,9.9,27,6.4,67,1024,61379.0
23/2/2022 21:45:00,9.9,27,6.3,67,1024,62753.0
23/2/2022 22:00:00,10.0,27,6.3,67,1024,61480.0
23/2/2022 22:15:00,10.0,27,6.3,67,1024,61951.0
23/2/2022 22:30:00,10.0,26,6.2,68,1024,58975.0
23/2/2022 22:45:00,10.0,26,6.1,69,1024,54208.0
23/2/2022 23:00:00,10.0,25,6.0,70,1024,54929.0
23/2/2022 23:15:00,9.8,24,5.9,70,1024,56861.0
23/2/2022 23:30:00,9.7,23,5.9,70,1024,58406.0
23/2/2022 23:45:00,9.5,23,5.8,70,1024,59459.0
24/2/2022 00:00:00,10.0,31,6.7,64,1025,56741.0
24/2/2022 00:15:00,10.0,31,6.7,64,1025,56569.0
24/2/2022 00:30:00,9.9,31,6.7,64,1025,56623.0
24/2/2022 00:45:00,9.8,31,6.6,64,1024,60546.0
24/2/2022 01:00:00,9.6,31,6.6,64,1024,59381.0
24/2/2022 01:15:00,9.6,31,6.6,64,1024,59526.0
24/2/2022 01:30:00,9.7,31,6.5,64,1024,56495.0
24/2/2022 01:45:00,9.8,31,6.4,64,1024,55614.0
24/2/2022 02:00:00,9.9,32,6.3,64,1024,58496.0
24/2/2022 02:15:00,9.8,31,6.2,64,1024,58241.0
24/2/2022 02:30:00,9.6,31,6.1,64,1024,58547.0
24/2/2022 02:45:00,9.6,30,6.0,64,1024,56525.0
24/2/2022 03:00:00,9.4,29,5.9,64,1024,56425.0
24/2/2022 03:15:00,9.3,28,5.7,64,1024,57285.0
24/2/2022 03:30:00,9.3,28,5.6,64,1024,50135.0
24/2/2022 03:45:00,9.3,27,5.5,65,1023,49469.0
24/2/2022 04:00:00,9.3,26,5.4,65,1023,49636.0
24/2/2022 04:15:00,9.2,26,5.3,65,1023,45869.0
24/2/2022 04:30:00,9.3,25,5.2,65,1023,50509.0
24/2/2022 04:45:00,9.3,25,5.1,64,1023,55588.0
24/2/2022 05:00:00,9.4,25,5.0,64,1023,50615.0
24/2/2022 05:15:00,9.5,25,5.0,64,1023,51075.0
24/2/2022 05:30:00,9.6,25,4.9,64,1023,47332.0
24/2/2022 05:45:00,9.6,24,4.9,63,1024,48754.0
24/2/2022 06:00:00,9.7,24,4.8,63,1024,46528.0
24/2/2022 06:15:00,9.7,24,4.8,63,1024,50667.0
24/2/2022 06:30:00,9.7,24,4.8,63,1024,52396.0
24/2/2022 06:45:00,9.8,24,4.8,62,1025,45853.0
24/2/2022 07:00:00,9.8,24,4.8,62,1025,44057.0
24/2/2022 07:15:00,9.8,24,5.0,62,1025,46654.0
24/2/2022 07:30:00,9.6,25,5.3,61,1025,46569.0
24/2/2022 07:45:00,9.5,25,5.6,60,1025,48126.0
24/2/2022 08:00:00,9.3,26,5.9,59,1025,41530.0
24/2/2022 08:15:00,9.3,27,6.3,58,1025,42967.0
24/2/2022 08:30:00,9.3,27,6.6,57,1025,42468.0
24/2/2022 08:45:00,9.3,28,7.0,56,1025,43139.0
24/2/2022 09:00:00,9.4,29,7.3,55,1025,37327.0
24/2/2022 09:15:00,9.4,29,7.7,54,1025,42712.0
24/2/2022 09:30:00,9.4,31,8.0,54,1025,53412.0
24/2/2022 09:45:00,9.4,31,8.3,54,1025,57315.0
24/2/2022 10:00:00,9.4,33,8.6,54,1025,45294.0
24/2/2022 10:15:00,9.4,34,8.8,54,1025,42976.0
24/2/2022 10:30:00,9.5,35,9.1,54,1025,46754.0
24/2/2022 10:45:00,9.6,36,9.3,54,1025,49396.0
24/2/2022 11:00:00,9.7,36,9.6,54,1025,51732.0
24/2/2022 11:15:00,9.7,37,9.8,54,1025,58253.0
24/2/2022 11:30:00,9.7,37,9.9,54,1025,49342.0
24/2/2022 11:45:00,9.9,37,10.1,55,1024,49917.0
24/2/2022 12:00:00,9.9,37,10.2,55,1024,48772.0
24/2/2022 12:15:00,9.9,37,10.3,55,1024,45527.0
24/2/2022 12:30:00,9.9,37,10.4,56,1024,52411.0
24/2/2022 12:45:00,9.9,36,10.4,57,1024,58363.0
24/2/2022 13:00:00,9.9,36,10.5,58,1024,61396.0
24/2/2022 13:15:00,9.9,36,10.6,58,1024,66977.0
24/2/2022 13:30:00,9.9,36,10.7,59,1024,70271.0
24/2/2022 13:45:00,9.9,37,10.8,60,1023,72079.0
24/2/2022 14:00:00,9.9,37,10.9,61,1023,68924.0
24/2/2022 14:15:00,9.9,37,10.9,61,1023,66117.0
24/2/2022 14:30:00,9.8,38,10.8,61,1023,65905.0
24/2/2022 14:45:00,9.7,37,10.7,61,1023,69531.0
24/2/2022 15:00:00,9.6,38,10.6,61,1023,73441.0
24/2/2022 15:15:00,9.6,38,10.5,61,1023,76003.0
24/2/2022 15:30:00,9.8,38,10.4,61,1023,72166.0
24/2/2022 15:45:00,9.8,38,10.3,61,1023,73202.0
24/2/2022 16:00:00,10.0,38,10.2,61,1023,68035.0
24/2/2022 16:15:00,10.0,38,10.0,62,1023,70734.0
24/2/2022 16:30:00,10.0,39,9.9,64,1023,71467.0
24/2/2022 16:45:00,10.2,39,9.7,65,1023,71554.0
24/2/2022 17:00:00,10.2,39,9.6,67,1023,69125.0
24/2/2022 17:15:00,10.2,39,9.4,69,1023,72795.0
24/2/2022 17:30:00,9.9,38,9.2,70,1023,72799.0
24/2/2022 17:45:00,9.8,37,8.9,71,1023,69785.0
24/2/2022 18:00:00,9.5,36,8.7,72,1023,68076.0
24/2/2022 18:15:00,9.4,35,8.6,73,1023,69631.0
24/2/2022 18:30:00,9.4,34,8.5,73,1023,69284.0
24/2/2022 18:45:00,9.3,32,8.4,73,1024,71704.0
24/2/2022 19:00:00,9.3,30,8.3,73,1024,75409.0
24/2/2022 19:15:00,9.2,30,8.2,73,1024,73448.0
24/2/2022 19:30:00,9.3,30,8.2,73,1024,71578.0
24/2/2022 19:45:00,9.4,29,8.3,72,1024,75715.0
24/2/2022 20:00:00,9.4,28,8.3,72,1024,76334.0
24/2/2022 20:15:00,9.4,28,8.3,72,1024,75045.0
24/2/2022 20:30:00,9.4,27,8.3,72,1024,76970.0
24/2/2022 20:45:00,9.5,26,8.3,72,1024,76672.0
24/2/2022 21:00:00,9.5,25,8.3,72,1024,75865.0
24/2/2022 21:15:00,9.5,25,8.3,72,1024,73288.0
24/2/2022 21:30:00,9.4,25,8.3,72,1024,74782.0
24/2/2022 21:45:00,9.4,25,8.4,73,1024,74199.0
24/2/2022 22:00:00,9.3,25,8.4,73,1024,74385.0
24/2/2022 22:15:00,9.3,25,8.4,73,1024,74692.0
24/2/2022 22:30:00,9.3,25,8.4,73,1024,71568.0
24/2/2022 22:45:00,9.4,25,8.4,74,1024,70046.0
24/2/2022 23:00:00,9.4,25,8.4,74,1024,68756.0
24/2/2022 23:15:00,9.4,25,8.4,74,1024,70164.0
24/2/2022 23:30:00,9.4,25,8.4,74,1024,72789.0
24/2/2022 23:45:00,9.3,24,8.4,74,1023,72613.0
25/2/2022 00:00:00,9.1,25,8.1,71,1024,71738.0
25/2/2022 00:15:00,9.0,24,8.1,71,1024,70499.0
25/2/2022 00:30:00,9.0,24,8.1,71,1024,70122.0
25/2/2022 00:45:00,8.9,23,8.1,70,1023,71043.0
25/2/2022 01:00:00,8.8,22,8.1,70,1023,66097.0
25/2/2022 01:15:00,8.8,21,8.1,70,1023,66518.0
25/2/2022 01:30:00,8.8,19,8.0,70,1023,65505.0
25/2/2022 01:45:00,8.7,17,7.9,69,1023,62646.0
25/2/2022 02:00:00,8.7,16,7.8,69,1023,59391.0
25/2/2022 02:15:00,8.8,15,7.7,69,1023,63511.0
25/2/2022 02:30:00,8.9,14,7.6,69,1023,64404.0
25/2/2022 02:45:00,8.9,14,7.5,70,1022,63453.0
25/2/2022 03:00:00,9.0,13,7.4,70,1022,58965.0
25/2/2022 03:15:00,9.0,12,7.3,70,1022,60590.0
25/2/2022 03:30:00,8.9,12,7.3,70,1022,56190.0
25/2/2022 03:45:00,8.8,13,7.2,70,1022,53073.0
25/2/2022 04:00:00,8.7,13,7.2,70,1022,54987.0
25/2/2022 04:15:00,8.6,13,7.1,70,1022,55167.0
25/2/2022 04:30:00,8.6,12,6.9,71,1022,53078.0
25/2/2022 04:45:00,8.7,11,6.7,72,1022,50598.0
25/2/2022 05:00:00,8.6,11,6.5,73,1022,47429.0
25/2/2022 05:15:00,8.6,10,6.4,73,1022,48204.0
25/2/2022 05:30:00,8.5,10,6.3,73,1022,48724.0
25/2/2022 05:45:00,8.6,11,6.3,73,1022,48753.0
25/2/2022 06:00:00,8.5,11,6.2,73,1022,49611.0
25/2/2022 06:15:00,8.5,11,6.2,73,1022,50422.0
25/2/2022 06:30:00,8.4,11,6.3,73,1022,53294.0
25/2/2022 06:45:00,8.4,12,6.4,73,1023,49731.0
25/2/2022 07:00:00,8.3,12,6.5,73,1023,48866.0
25/2/2022 07:15:00,8.3,13,6.8,73,1023,46598.0
25/2/2022 07:30:00,8.2,14,7.3,72,1023,42084.0
25/2/2022 07:45:00,8.2,16,7.8,71,1023,37222.0
25/2/2022 08:00:00,8.2,18,8.3,70,1023,41581.0
25/2/2022 08:15:00,8.0,19,8.8,69,1023,37743.0
25/2/2022 08:30:00,7.8,19,9.2,68,1023,32832.0
25/2/2022 08:45:00,7.7,18,9.6,67,1024,33609.0
25/2/2022 09:00:00,7.5,18,10.0,66,1024,35250.0
25/2/2022 09:15:00,7.3,19,10.4,66,1024,29924.0
25/2/2022 09:30:00,7.2,20,10.7,66,1024,26725.0
25/2/2022 09:45:00,7.1,22,11.1,66,1024,24127.0
25/2/2022 10:00:00,7.1,23,11.4,66,1024,23043.0
25/2/2022 10:15:00,7.0,26,11.8,66,1024,23285.0
25/2/2022 10:30:00,7.1,29,12.2,65,1024,17125.0
25/2/2022 10:45:00,7.2,33,12.7,65,1023,14154.0
25/2/2022 11:00:00,7.3,36,13.1,64,1023,15389.0
25/2/2022 11:15:00,7.3,38,13.4,64,1023,16764.0
25/2/2022 11:30:00,7.1,38,13.6,64,1023,15917.0
25/2/2022 11:45:00,6.9,39,13.9,64,1022,16563.0
25/2/2022 12:00:00,6.8,38,14.1,64,1022,14856.0
25/2/2022 12:15:00,6.6,39,14.3,64,1022,12381.0
25/2/2022 12:30:00,6.5,39,14.5,64,1022,10304.0
25/2/2022 12:45:00,6.3,39,14.8,63,1021,9271.0
25/2/2022 13:00:00,6.2,39,15.0,63,1021,12403.0
25/2/2022 13:15:00,6.1,40,15.1,63,1021,12234.0
25/2/2022 13:30:00,6.0,39,15.1,63,1021,9777.0
25/2/2022 13:45:00,5.9,39,15.1,64,1020,9089.0
25/2/2022 14:00:00,5.8,38,15.1,64,1020,13093.0
25/2/2022 14:15:00,5.8,38,15.1,64,1020,11520.0
25/2/2022 14:30:00,5.9,37,15.0,64,1020,10092.0
25/2/2022 14:45:00,5.9,36,15.0,65,1020,13558.0
25/2/2022 15:00:00,6.0,36,14.9,65,1020,12353.0
25/2/2022 15:15:00,6.1,36,14.8,65,1020,12909.0
25/2/2022 15:30:00,6.1,37,14.7,66,1020,14612.0
25/2/2022 15:45:00,6.3,38,14.5,66,1019,16002.0
25/2/2022 16:00:00,6.4,39,14.4,67,1019,16109.0
25/2/2022 16:15:00,6.5,40,14.2,67,1019,15015.0
25/2/2022 16:30:00,6.6,41,14.0,68,1019,16700.0
25/2/2022 16:45:00,6.7,41,13.7,68,1020,15928.0
25/2/2022 17:00:00,6.7,42,13.5,69,1020,17430.0
25/2/2022 17:15:00,6.7,42,13.2,70,1020,19007.0
25/2/2022 17:30:00,6.8,41,12.7,72,1020,23565.0
25/2/2022 17:45:00,6.9,42,12.2,73,1020,24302.0
25/2/2022 18:00:00,6.9,41,11.7,75,1020,28483.0
25/2/2022 18:15:00,7.0,40,11.4,76,1020,30979.0
25/2/2022 18:30:00,7.1,38,11.1,77,1020,30555.0
25/2/2022 18:45:00,7.1,34,10.8,78,1020,29373.0
25/2/2022 19:00:00,7.3,32,10.5,79,1020,28616.0
25/2/2022 19:15:00,7.3,29,10.3,79,1020,31771.0
25/2/2022 19:30:00,7.5,28,10.2,79,1020,35700.0
25/2/2022 19:45:00,7.5,26,10.1,80,1020,33373.0
25/2/2022 20:00:00,7.6,25,10.0,80,1020,36336.0
25/2/2022 20:15:00,7.7,23,9.9,80,1020,38950.0
25/2/2022 20:30:00,7.8,22,9.9,80,1020,41301.0
25/2/2022 20:45:00,7.8,21,9.8,81,1020,39213.0
25/2/2022 21:00:00,7.9,20,9.8,81,1020,36748.0
25/2/2022 21:15:00,7.9,18,9.8,81,1020,31533.0
25/2/2022 21:30:00,7.9,18,9.8,82,1020,31901.0
25/2/2022 21:45:00,7.9,16,9.7,83,1020,33305.0
25/2/2022 22:00:00,7.9,15,9.7,84,1020,36825.0
25/2/2022 22:15:00,7.9,15,9.7,84,1020,40798.0
25/2/2022 22:30:00,7.7,14,9.7,84,1020,36791.0
25/2/2022 22:45:00,7.7,13,9.8,83,1020,31406.0
25/2/2022 23:00:00,7.6,13,9.8,83,1020,26437.0
25/2/2022 23:15:00,7.6,12,9.8,83,1020,22781.0
25/2/2022 23:30:00,7.5,12,9.8,83,1020,15929.0
25/2/2022 23:45:00,7.3,11,9.9,83,1020,15552.0
26/2/2022 00:00:00,7.3,9,8.8,86,1020,13436.0
26/2/2022 00:15:00,7.3,9,8.8,86,1020,9916.0
26/2/2022 00:30:00,7.2,7,8.8,86,1020,10855.0
26/2/2022 00:45:00,7.0,6,8.7,86,1020,10523.0
26/2/2022 01:00:00,6.9,4,8.7,86,1020,10510.0
26/2/2022 01:15:00,6.8,3,8.7,86,1020,9654.0
26/2/2022 01:30:00,6.7,3,8.6,86,1020,11222.0
26/2/2022 01:45:00,6.5,2,8.5,87,1019,16141.0
26/2/2022 02:00:00,6.4,1,8.4,87,1019,15125.0
26/2/2022 02:15:00,6.2,0,8.4,87,1019,13667.0
26/2/2022 02:30:00,6.0,0,8.3,88,1019,13111.0
26/2/2022 02:45:00,5.8,0,8.2,88,1019,9756.0
26/2/2022 03:00:00,5.6,359,8.1,89,1019,8361.0
26/2/2022 03:15:00,5.4,359,7.9,89,1019,8177.0
26/2/2022 03:30:00,5.3,359,7.8,90,1019,5886.0
26/2/2022 03:45:00,5.1,358,7.7,90,1018,5959.0
26/2/2022 04:00:00,5.0,358,7.6,91,1018,4865.0
26/2/2022 04:15:00,4.8,358,7.5,91,1018,3479.0
26/2/2022 04:30:00,4.7,358,7.4,92,1018,2279.0
26/2/2022 04:45:00,4.6,359,7.3,92,1019,1127.0
26/2/2022 05:00:00,4.5,359,7.2,93,1019,1196.0
26/2/2022 05:15:00,4.4,359,7.1,93,1019,989.0
26/2/2022 05:30:00,4.3,359,7.0,93,1019,445.0
26/2/2022 05:45:00,4.2,0,7.0,93,1019,315.0
26/2/2022 06:00:00,4.1,0,6.9,93,1019,240.0
26/2/2022 06:15:00,3.9,0,7.0,93,1019,-77.0
26/2/2022 06:30:00,3.8,0,7.1,93,1019,-592.0
26/2/2022 06:45:00,3.7,358,7.2,93,1020,-453.0
26/2/2022 07:00:00,3.6,358,7.3,93,1020,-567.0
26/2/2022 07:15:00,3.4,358,7.7,92,1020,-528.0
26/2/2022 07:30:00,3.3,358,8.5,90,1020,-413.0
26/2/2022 07:45:00,3.1,358,9.3,88,1020,-498.0
26/2/2022 08:00:00,3.0,358,10.1,86,1020,-369.0
26/2/2022 08:15:00,2.7,358,10.9,84,1020,-401.0
26/2/2022 08:30:00,2.4,358,11.8,82,1020,-377.0
26/2/2022 08:45:00,2.1,0,12.7,80,1020,-381.0
26/2/2022 09:00:00,1.8,0,13.6,78,1020,-357.0
26/2/2022 09:15:00,1.5,0,14.3,76,1020,-365.0
